id,split,rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,upper,player_name,relabel_hit_area,relabel_landing_area,pre_ball_speed,player_movement,hitting_ball_speed,opponent_movement,score
game7_set2_46833,val,15,14,00:26:02,46833,9,6,B,2,點扣,,,1.0,5.0,0.5592,-0.5034,,6.0,0.6763,0.7932,,,,,8.0,0.0504,-0.4842,8.0,-0.071,0.6368,0,0,Chou Tien Chen,5.0,1.0,0.6004295781656991,0.9784370053241552,0.98434352140981,0.6242087136672025,0.8218032306808657
game7_set2_46845,val,15,15,00:26:03,46845,9,6,A,3,擋小球,,1.0,2.0,6.0,0.6763,0.7932,,5.0,0.7122,-0.2235,出界,對手出界,B,,8.0,0.604,-0.4182,5.0,-0.0547,0.6436,0,1,Viktor Axelsen,6.0,2.0,,,,,
game7_set2_48201,train,16,1,00:26:48,48201,9,7,B,1,發短球,,1.0,2.0,,0.0516,-0.2664,1.0,8.0,-0.3734,0.534,,,,,8.0,0.0516,-0.2664,8.0,-0.2426,0.7095,0,0,Chou Tien Chen,8.0,7.0,0.0,0.0,0.4824454342265488,0.6411331623976142,0.3855001535250458
game7_set2_48218,train,16,2,00:26:48,48218,9,7,A,2,推球,,,1.0,8.0,-0.3734,0.534,1.0,4.0,0.6689,-0.8048,,,,,7.0,0.1016,-0.3022,8.0,-0.2919,0.5211,0,1,Viktor Axelsen,8.0,2.0,0.530252030665693,0.1822056187845222,0.5007663316683322,0.3148842025970733,0.4748684454304295
game7_set2_48250,train,16,3,00:26:49,48250,9,7,B,2,推球,,,1.0,4.0,0.6689,-0.8048,1.0,6.0,0.6449,0.726,,,,,9.0,0.4159,-0.7771,8.0,0.105,0.689,0,0,Chou Tien Chen,3.0,1.0,0.548264673475392,0.7526580505865652,0.9647418447177704,0.8248660640466889,0.8736138741997114
game7_set2_48265,train,16,4,00:26:50,48265,9,7,A,2,過度切球,,1.0,1.0,6.0,0.6449,0.726,2.0,1.0,-0.4687,-0.066,,,,,8.0,0.4381,-0.6135,8.0,0.0982,0.7158,0,1,Viktor Axelsen,6.0,7.0,0.9848270459039892,0.5050816330673739,0.4902310989540624,0.6457009991543613,0.7863400760939497
game7_set2_48291,train,16,5,00:26:51,48291,9,7,B,2,挑球,,1.0,2.0,1.0,-0.4687,-0.066,1.0,3.0,-0.5106,0.9495,,,,,7.0,-0.3028,-0.1068,8.0,0.1627,0.7028,0,0,Chou Tien Chen,7.0,2.0,0.5379066992330165,0.5407509235622648,0.2194369308025615,0.3761698289074838,0.3894937025900273
game7_set2_48330,train,16,6,00:26:52,48330,9,7,A,2,過度切球,,,1.0,3.0,-0.5106,0.9495,2.0,2.0,0.8867,0.0118,,,,,9.0,0.0369,-0.4299,8.0,-0.2718,0.9242,0,1,Viktor Axelsen,3.0,2.0,0.2716687247362966,0.2726543504009438,0.59322924593918,0.6231977278696157,0.5320262839150902
game7_set2_48357,train,16,7,00:26:53,48357,9,7,B,2,放小球,,,2.0,2.0,0.8867,0.0118,2.0,2.0,0.8628,0.4331,,,,,6.0,0.4435,-0.1475,8.0,-0.2205,0.8305,0,0,Chou Tien Chen,1.0,1.0,0.6391718712912693,0.7967949125849979,0.1006224091194354,0.6511760678132087,0.492984489523707
game7_set2_48385,train,16,8,00:26:54,48385,9,7,A,2,放小球,,1.0,2.0,2.0,0.8628,0.4331,2.0,2.0,1.0095,0.0929,,,,,2.0,0.3073,-0.2578,8.0,0.6685,0.4385,0,1,Viktor Axelsen,2.0,2.0,0.1548532932606288,0.6023291612199696,0.0814010306290703,0.056086101480955,0.0513646300491291
game7_set2_48413,train,16,9,00:26:55,48413,9,7,B,2,挑球,,,2.0,2.0,1.0095,0.0929,1.0,9.0,-0.4759,0.9833,,,,,2.0,0.4806,-0.0201,8.0,0.4638,0.5509,0,0,Chou Tien Chen,1.0,7.0,0.1359553202679218,0.2534282067530073,0.3362663898586291,0.3865962646723603,0.279073461358127
game7_set2_48460,train,16,10,00:26:56,48460,9,7,A,2,長球,,,1.0,9.0,-0.4759,0.9833,1.0,8.0,-0.4179,-0.6656,,,,,9.0,0.1453,-0.3562,8.0,-0.3101,0.971,0,1,Viktor Axelsen,9.0,7.0,0.3865324928630642,0.328423712122763,0.5589123246207829,0.7183890925690144,0.6026683469574061
game7_set2_48488,train,16,11,00:26:57,48488,9,7,B,3,殺球,1.0,,1.0,8.0,-0.4179,-0.6656,2.0,5.0,-0.7604,0.7397,對手落地致勝,落地致勝,B,,8.0,-0.258,-0.6519,9.0,-0.3584,0.9035,0,0,Chou Tien Chen,8.0,2.0,,,,,
game7_set2_49284,train,17,1,00:27:24,49284,10,7,B,1,發短球,,1.0,2.0,,-0.0552,-0.2861,,7.0,0.3463,0.5033,,,,,8.0,-0.0552,-0.2861,8.0,0.3819,0.7444,0,0,Chou Tien Chen,8.0,7.0,0.0,0.0,0.3966411856318808,0.5374979629141121,0.3093505596545743
game7_set2_49304,train,17,2,00:27:25,49304,10,7,A,2,推球,,1.0,2.0,7.0,0.3463,0.5033,,8.0,-0.3551,-0.1921,,,,,8.0,0.0692,-0.3449,8.0,0.1163,0.5285,0,1,Viktor Axelsen,7.0,7.0,0.4458914644651805,0.1745439506218363,0.6931106224411617,0.2779828167349271,0.5034416453581935
game7_set2_49317,train,17,3,00:27:25,49317,10,7,B,2,平球,,1.0,1.0,8.0,-0.3551,-0.1921,,8.0,-0.2913,0.689,,,,,8.0,0.0655,-0.4054,8.0,-0.0703,0.6301,0,0,Chou Tien Chen,8.0,7.0,0.7373727134709811,0.9144781207618072,0.4688759782594853,0.467104463300427,0.6064948289619967
game7_set2_49334,train,17,4,00:27:26,49334,10,7,A,2,擋小球,,,1.0,8.0,-0.2913,0.689,,1.0,0.671,0.1509,,,,,8.0,0.0473,-0.4359,8.0,-0.1427,0.6363,0,1,Viktor Axelsen,8.0,2.0,0.5169108848930405,0.1903628369850171,0.3284797211265799,0.4464751885046445,0.4531471082839323
game7_set2_49364,train,17,5,00:27:27,49364,10,7,B,2,挑球,,,2.0,1.0,0.671,0.1509,,3.0,-0.5739,0.9491,,,,,7.0,0.3701,-0.0998,8.0,0.0872,0.6555,0,0,Chou Tien Chen,1.0,2.0,0.3788768371838847,0.4631870376803491,0.3090075651880368,0.1045137799858973,0.2523744803873677
game7_set2_49407,train,17,6,00:27:28,49407,10,7,A,2,過度切球,,,1.0,3.0,-0.5739,0.9491,,2.0,-0.8916,0.0874,,,,,13.0,0.0282,-0.4119,8.0,-0.3146,1.018,0,1,Viktor Axelsen,3.0,1.0,0.3597323061492961,0.2503261533029174,0.3558481915263148,0.8385986475823233,0.5585900628945737
game7_set2_49430,train,17,7,00:27:29,49430,10,7,B,2,放小球,,1.0,2.0,2.0,-0.8916,0.0874,,5.0,-0.7426,0.5988,,,,,8.0,-0.3186,-0.2524,8.0,-0.277,0.8033,0,0,Chou Tien Chen,2.0,2.0,0.4057848248042912,0.6882334348043483,0.2037941430806865,0.2195250971581173,0.2671292639738759
game7_set2_49451,train,17,8,00:27:30,49451,10,7,A,2,放小球,,,2.0,5.0,-0.7426,0.5988,,2.0,-0.9321,0.2013,,,,,8.0,-0.2213,-0.2817,8.0,-0.5103,0.6406,0,1,Viktor Axelsen,5.0,1.0,0.256289131641721,0.3480135642476417,0.1021006472360269,0.0424433746278481,0.0949758064392029
game7_set2_49480,train,17,9,00:27:30,49480,10,7,B,2,挑球,,1.0,2.0,2.0,-0.9321,0.2013,,3.0,-0.7484,0.9211,,,,,7.0,-0.364,-0.0528,8.0,-0.2689,0.5885,0,0,Chou Tien Chen,2.0,2.0,0.1563066595745038,0.3074717258476916,0.1612405407774256,0.1040599426069052,0.1033263948513947
game7_set2_49516,train,17,10,00:27:32,49516,10,7,A,2,殺球,,,1.0,3.0,-0.7484,0.9211,,6.0,-0.5338,-0.3455,,,,,13.0,-0.1522,-0.3417,8.0,-0.4658,1.0102,0,1,Viktor Axelsen,3.0,1.0,0.2144515065477393,0.2396468626488775,0.9186320253783352,0.6101664695545149,0.6345914926926403
game7_set2_49529,train,17,11,00:27:32,49529,10,7,B,2,擋小球,,1.0,2.0,6.0,-0.5338,-0.3455,,8.0,-0.3364,0.6753,,,,,8.0,-0.061,-0.4317,3.0,-0.5356,0.9023,0,0,Chou Tien Chen,6.0,7.0,0.9590996506997764,0.9561124284098036,0.4518929973556783,0.2733095415897322,0.6108960481780078
game7_set2_49550,train,17,12,00:27:33,49550,10,7,A,2,放小球,,,2.0,8.0,-0.3364,0.6753,,7.0,-0.1125,0.106,,,,,8.0,-0.1255,-0.4445,8.0,-0.0723,0.6502,0,1,Viktor Axelsen,8.0,7.0,0.5002136477715363,0.2066865219327193,0.2424525444371449,0.3546954536582309,0.3749616401745265
game7_set2_49571,train,17,13,00:27:34,49571,10,7,B,2,勾球,,1.0,2.0,7.0,-0.1125,0.106,,6.0,0.8045,0.687,,,,,8.0,0.1341,-0.1809,8.0,-0.0505,0.6436,0,0,Chou Tien Chen,7.0,1.0,0.2942970937211203,0.3734729636380296,0.3941676113703158,0.5623114383577107,0.4366301669953445
game7_set2_49596,train,17,14,00:27:34,49596,10,7,A,2,勾球,,1.0,2.0,6.0,0.8045,0.687,,2.0,-0.7423,0.1152,,,,,6.0,0.2171,-0.2224,8.0,0.5866,0.632,0,1,Viktor Axelsen,6.0,1.0,0.4434595088375473,0.4974693811193957,0.5586137401005442,0.2736831977225873,0.446671581091602
game7_set2_49624,train,17,15,00:27:35,49624,10,7,B,2,挑球,,1.0,2.0,2.0,-0.7423,0.1152,,3.0,-0.5735,0.9894,,,,,7.0,-0.2414,-0.0455,8.0,0.0098,0.7152,0,0,Chou Tien Chen,2.0,2.0,0.6051387817917135,0.7443115963112528,0.2272487504859478,0.5335357981502635,0.4829162579479691
game7_set2_49657,train,17,16,00:27:36,49657,10,7,A,2,長球,,,1.0,3.0,-0.5735,0.9894,,6.0,-0.599,-0.5038,,,,,9.0,-0.0662,-0.3105,8.0,-0.3227,0.9709,0,1,Viktor Axelsen,3.0,1.0,0.2793491081944617,0.2876680032802424,0.3936064245041887,0.2212302008759101,0.2932903549048352
game7_set2_49692,train,17,17,00:27:38,49692,10,7,B,2,殺球,1.0,,1.0,6.0,-0.599,-0.5038,,5.0,-0.6083,0.781,,,,,8.0,-0.4011,-0.6533,8.0,-0.2874,0.8234,0,0,Chou Tien Chen,6.0,2.0,0.4429077641099126,0.6329973958021112,0.9646976886877332,0.2145249169395297,0.585904638605121
game7_set2_49703,train,17,18,00:27:38,49703,10,7,A,2,擋小球,,,2.0,5.0,-0.6083,0.781,,7.0,0.4703,0.0492,,,,,8.0,-0.3969,-0.7988,9.0,-0.3565,0.7961,0,1,Viktor Axelsen,5.0,7.0,0.9841034054526756,0.3987681088388021,0.3715020738925382,0.4675969153702243,0.6667302174174591
game7_set2_49735,train,17,19,00:27:39,49735,10,7,B,2,挑球,,,2.0,7.0,0.4703,0.0492,,3.0,-0.6355,0.9755,,,,,8.0,0.1374,-0.2716,8.0,-0.0638,0.6502,0,0,Chou Tien Chen,7.0,2.0,0.4211753258724735,0.5121604983287841,0.3452042338108352,0.0558510051120293,0.2643663006225506
game7_set2_49773,train,17,20,00:27:40,49773,10,7,A,2,過度切球,,,2.0,3.0,-0.6355,0.9755,,2.0,-0.7754,0.1083,,,,,9.0,0.0342,-0.3876,8.0,-0.3334,0.9507,0,1,Viktor Axelsen,3.0,1.0,0.3953199548916843,0.2564392545783563,0.3080794971482912,0.6155550273974673,0.4640360354611931
game7_set2_49798,train,17,21,00:27:41,49798,10,7,B,3,推球,,1.0,2.0,2.0,-0.7754,0.1083,2.0,13.0,-0.6186,1.063,出界,對手出界,A,,8.0,-0.234,-0.2394,8.0,-0.2802,0.8369,0,0,Chou Tien Chen,2.0,2.0,,,,,
game7_set2_50795,train,18,1,00:28:14,50795,11,7,A,1,發短球,,1.0,2.0,,0.2658,-0.355,,1.0,0.8631,0.1254,,,,,8.0,0.2658,-0.355,8.0,-0.0823,0.6233,0,1,Viktor Axelsen,8.0,2.0,0.0,0.0,0.261586929670277,0.374378129258853,0.1894925466727567
game7_set2_50820,train,18,2,00:28:15,50820,11,7,B,2,放小球,,,2.0,1.0,0.8631,0.1254,,2.0,0.8722,0.4666,,,,,7.0,0.2749,-0.0645,8.0,0.0697,0.5751,0,0,Chou Tien Chen,1.0,1.0,0.3131095371444178,0.6208924585049342,0.0964993529764456,0.5440265888950203,0.3171875633109304
game7_set2_50843,train,18,3,00:28:16,50843,11,7,A,2,放小球,,1.0,2.0,2.0,0.8722,0.4666,,1.0,0.9926,0.1797,,,,,2.0,0.3147,-0.2154,8.0,0.6099,0.4783,0,1,Viktor Axelsen,2.0,2.0,0.1507996087823438,0.5089784799128413,0.0592311300013481,0.0530207187288458,0.039591247947844
game7_set2_50871,train,18,4,00:28:17,50871,11,7,B,2,挑球,,,2.0,1.0,0.9926,0.1797,,9.0,-0.3088,0.9576,,,,,1.0,0.4408,-0.0265,8.0,0.3576,0.6037,0,0,Chou Tien Chen,1.0,7.0,0.1141584349132266,0.2533760073283415,0.3767248721865097,0.4315111847342102,0.3046295216245153
game7_set2_50908,train,18,5,00:28:18,50908,11,7,A,2,切球,,,1.0,9.0,-0.3088,0.9576,,1.0,0.5957,-0.0915,,,,,9.0,0.1947,-0.3436,8.0,-0.143,0.9452,0,1,Viktor Axelsen,9.0,2.0,0.426310249007945,0.3017770764565516,0.5412160690230094,0.2404165468407012,0.4194123340629407
game7_set2_50932,train,18,6,00:28:19,50932,11,7,B,2,放小球,,,2.0,1.0,0.5957,-0.0915,,2.0,0.695,0.5123,,,,,5.0,0.4723,-0.3227,9.0,-0.253,0.9042,0,0,Chou Tien Chen,1.0,1.0,0.5880338317838847,0.7687337624279852,0.1640110461711726,0.4685138411088129,0.424483570190433
game7_set2_50961,train,18,7,00:28:20,50961,11,7,A,2,勾球,,1.0,2.0,2.0,0.695,0.5123,,2.0,-0.7751,0.1486,,,,,8.0,0.2681,-0.3126,8.0,0.5406,0.5849,0,1,Viktor Axelsen,6.0,1.0,0.2171753973515869,0.5179055769697242,0.5083395715053561,0.6170962242750537,0.4735454019549497
game7_set2_50989,train,18,8,00:28:21,50989,11,7,B,2,挑球,,1.0,2.0,2.0,-0.7751,0.1486,,9.0,0.3729,0.925,,,,,7.0,-0.4763,0.07,8.0,0.1436,0.5956,0,0,Chou Tien Chen,2.0,7.0,0.5557104912651574,0.7235884247188854,0.372955147040865,0.1858334423139638,0.381850430812735
game7_set2_51023,train,18,9,00:28:22,51023,11,7,A,2,殺球,1.0,,1.0,9.0,0.3729,0.925,,8.0,0.0491,-0.3451,,,,,9.0,0.0678,-0.3631,8.0,0.3369,0.9046,0,1,Viktor Axelsen,9.0,7.0,0.4226039506262742,0.1741152245905563,0.938374639776876,0.8709058745700001,0.8310094844232757
game7_set2_51036,train,18,10,00:28:22,51036,11,7,B,3,擋小球,,,2.0,8.0,0.0491,-0.3451,2.0,7.0,-0.2206,0.2194,掛網,對手掛網,A,,8.0,0.2291,-0.4885,9.0,0.3651,0.9182,0,0,Chou Tien Chen,8.0,7.0,,,,,
game7_set2_53404,train,19,1,00:29:41,53404,12,7,A,1,發短球,,1.0,2.0,,-0.3246,-0.4343,,7.0,-0.1667,0.0989,,,,,8.0,-0.3246,-0.4343,8.0,0.0616,0.6152,0,1,Viktor Axelsen,8.0,7.0,0.0,0.0,0.2740828669428259,0.389470842885325,0.2005824468108091
game7_set2_53421,train,19,2,00:29:42,53421,12,7,B,2,放小球,,,2.0,7.0,-0.1667,0.0989,,1.0,-0.5995,0.4721,,,,,7.0,-0.2535,-0.1305,8.0,-0.1122,0.6701,0,0,Chou Tien Chen,7.0,2.0,0.3253952264987773,0.4698724157325848,0.2500648718175552,0.6041782967447342,0.4080346938583198
game7_set2_53440,train,19,3,00:29:43,53440,12,7,A,2,勾球,,,2.0,1.0,-0.5995,0.4721,,1.0,0.7789,0.1248,,,,,8.0,-0.1937,-0.1238,7.0,-0.3915,0.5474,0,1,Viktor Axelsen,1.0,2.0,0.3017813413945506,0.395111450019986,0.4922821412645377,0.4311415335834441,0.4263512574474749
game7_set2_53467,train,19,4,00:29:44,53467,12,7,B,2,挑球,,,2.0,1.0,0.7789,0.1248,,3.0,-0.5631,0.9693,,,,,7.0,0.3576,-0.1,8.0,0.1423,0.609,0,0,Chou Tien Chen,1.0,2.0,0.5399232321372351,0.6723615577546427,0.3741792799734197,0.1534142299916865,0.3629647867005997
game7_set2_53506,train,19,5,00:29:45,53506,12,7,A,2,過度切球,,,1.0,3.0,-0.5631,0.9693,,2.0,-0.9772,0.013,,,,,9.0,0.1437,-0.4107,8.0,-0.4353,0.9567,0,1,Viktor Axelsen,3.0,1.0,0.4238074871525696,0.3011707027647296,0.5028184888369183,0.9590752675103892,0.6918530838562549
game7_set2_53525,train,19,6,00:29:45,53525,12,7,B,2,放小球,,1.0,2.0,2.0,-0.9772,0.013,,5.0,-0.8017,0.5984,,,,,8.0,-0.3493,-0.283,8.0,-0.3756,0.8631,0,0,Chou Tien Chen,2.0,2.0,0.5502823024798972,0.8174149808208152,0.2560677670991603,0.2625004214514695,0.3635009181148161
game7_set2_53545,train,19,7,00:29:46,53545,12,7,A,2,推球,,,2.0,5.0,-0.8017,0.5984,,6.0,-0.6392,-0.3465,,,,,5.0,-0.1831,-0.3299,8.0,-0.5388,0.5867,0,1,Viktor Axelsen,5.0,1.0,0.3076832361502616,0.3592582914727662,0.6241951812373235,0.4130461421314523,0.4744753133996561
game7_set2_53559,train,19,8,00:29:47,53559,12,7,B,3,擋小球,,1.0,2.0,6.0,-0.6392,-0.3465,2.0,1.0,-0.875,0.2218,掛網,對手掛網,A,,8.0,-0.1491,-0.3113,8.0,-0.4691,0.6073,0,0,Chou Tien Chen,6.0,2.0,,,,,
game7_set2_54063,train,20,1,00:30:03,54063,13,7,B,1,挑球,,,2.0,,0.2871,-0.137,,3.0,-0.6222,0.9689,,,,,7.0,0.2871,-0.137,8.0,-0.0921,0.6366,0,0,Chou Tien Chen,,2.0,0.0,0.0,0.3229613036079517,0.4485066903776927,0.2439611041854065
game7_set2_54103,train,20,2,00:30:05,54103,13,7,A,2,殺球,,,1.0,3.0,-0.6222,0.9689,,5.0,0.4744,-0.3166,,,,,9.0,0.1175,-0.3928,8.0,-0.433,0.9769,0,1,Viktor Axelsen,3.0,7.0,0.3734512687064838,0.2321327282155076,0.948746695199976,0.1762659186712576,0.5361940167250641
game7_set2_54120,train,20,3,00:30:05,54120,13,7,B,2,擋小球,,,2.0,5.0,0.4744,-0.3166,,6.0,0.6322,0.639,,,,,8.0,0.1607,-0.4408,5.0,-0.7241,0.8877,0,0,Chou Tien Chen,8.0,1.0,0.9887076321075058,0.9943261647439988,0.2816422366621549,0.5373261495853631,0.6604890291849123
game7_set2_54150,train,20,4,00:30:06,54150,13,7,A,2,挑球,,1.0,2.0,6.0,0.6322,0.639,,8.0,-0.3843,-0.4046,,,,,8.0,0.3388,-0.3967,8.0,0.4165,0.6041,0,1,Viktor Axelsen,6.0,7.0,0.3328274075397662,0.6740776847044151,0.486841486048171,0.3788528736148037,0.4156253046528578
game7_set2_54178,train,20,5,00:30:07,54178,13,7,B,2,殺球,1.0,,1.0,8.0,-0.3843,-0.4046,,5.0,-0.6235,0.8077,,,,,8.0,-0.1983,-0.6028,8.0,-0.1401,0.7841,0,0,Chou Tien Chen,8.0,2.0,0.5345741175878772,0.672276390272293,0.9509289176508195,0.9554588001524844,0.9150529980966764
game7_set2_54190,train,20,6,00:30:08,54190,13,7,A,2,擋小球,,,2.0,5.0,-0.6235,0.8077,,7.0,0.3615,0.1288,,,,,8.0,-0.274,-0.6763,8.0,-0.2952,0.8166,0,1,Viktor Axelsen,5.0,7.0,0.9908531380066165,0.5520765817628926,0.2943624585623738,0.3148831440218179,0.5770485126565887
game7_set2_54226,train,20,7,00:30:09,54226,13,7,B,2,放小球,,,2.0,7.0,0.3615,0.1288,,2.0,0.6772,0.4787,,,,,8.0,0.0207,-0.1759,8.0,-0.1148,0.6096,0,0,Chou Tien Chen,7.0,1.0,0.3453336078652047,0.390514335810628,0.113255348851747,0.5747262496585089,0.3492166836430269
game7_set2_54255,train,20,8,00:30:10,54255,13,7,A,2,放小球,,1.0,2.0,2.0,0.6772,0.4787,,1.0,0.9557,0.2129,,,,,7.0,0.0524,-0.1998,8.0,0.5425,0.4778,0,1,Viktor Axelsen,2.0,2.0,0.1672736799669928,0.4052669200951428,0.082101602915286,0.2513800994924391,0.1351418712383156
game7_set2_54284,train,20,9,00:30:11,54284,13,7,B,2,挑球,,,2.0,1.0,0.9557,0.2129,,4.0,0.5791,0.9263,,,,,1.0,0.774,0.0445,8.0,0.2313,0.6899,0,0,Chou Tien Chen,1.0,1.0,0.13664410521386,0.2477949475304549,0.1031553338840278,0.0995188550325009,0.0702484774380739
game7_set2_54338,train,20,10,00:30:13,54338,13,7,A,2,殺球,1.0,,1.0,4.0,0.5791,0.9263,,5.0,0.4503,-0.214,,,,,4.0,0.2542,-0.3309,8.0,0.5341,0.9126,0,1,Viktor Axelsen,4.0,7.0,0.157343600801153,0.1166704167791862,0.987601932768532,0.9565950073571752,0.7786147114216524
game7_set2_54345,train,20,11,00:30:13,54345,13,7,B,2,擋小球,,,2.0,5.0,0.4503,-0.214,,1.0,-0.5895,0.499,,,,,8.0,0.306,-0.4333,9.0,0.492,0.9124,0,0,Chou Tien Chen,8.0,2.0,0.9616231876072084,0.955858697730374,0.3838108688185088,0.5150355792086811,0.6817106520072012
game7_set2_54375,train,20,12,00:30:14,54375,13,7,A,2,放小球,,,2.0,1.0,-0.5895,0.499,,2.0,-0.8361,0.1683,,,,,8.0,0.0788,-0.3387,8.0,-0.3773,0.5743,0,1,Viktor Axelsen,1.0,1.0,0.4332770216067499,0.5659925617164202,0.0747640160215908,0.5070161867534997,0.3418774629695436
game7_set2_54408,train,20,13,00:30:15,54408,13,7,B,3,挑球,,1.0,2.0,2.0,-0.8361,0.1683,2.0,13.0,-0.6008,1.0093,出界,對手出界,A,,7.0,-0.284,-0.0459,8.0,-0.2394,0.5887,0,0,Chou Tien Chen,2.0,2.0,,,,,
game7_set2_55900,val,21,1,00:31:05,55900,13,8,B,1,推球,,,2.0,,-0.2591,-0.0821,,5.0,-0.57,0.8215,,,,,7.0,-0.2591,-0.0821,8.0,-0.1128,0.5895,0,0,Chou Tien Chen,,2.0,0.0,0.0,0.5807825097262959,0.7599056311617515,0.4727723863615554
game7_set2_55915,val,21,2,00:31:05,55915,13,8,A,2,防守回挑,,,1.0,5.0,-0.57,0.8215,,6.0,-0.432,-0.2475,,,,,8.0,-0.1458,-0.1658,8.0,-0.1553,0.7235,0,1,Viktor Axelsen,5.0,7.0,0.6269345551738877,0.4784836534989699,0.4481406440432983,0.1251464125886262,0.4163085967415962
game7_set2_55937,val,21,3,00:31:06,55937,13,8,B,3,點扣,,,1.0,6.0,-0.432,-0.2475,1.0,5.0,-0.8445,0.6921,對手落地致勝,落地致勝,B,,8.0,-0.3032,-0.3371,8.0,-0.4042,0.7219,0,0,Chou Tien Chen,8.0,2.0,,,,,
game7_set2_56443,train,22,1,00:31:23,56443,14,8,B,1,發短球,,1.0,2.0,,0.0458,-0.2544,,7.0,-0.3584,0.467,,,,,8.0,0.0458,-0.2544,8.0,-0.2572,0.6423,0,0,Chou Tien Chen,8.0,7.0,0.0,0.0,0.4100124351850888,0.5536478871601304,0.3212172823366582
game7_set2_56461,train,22,2,00:31:23,56461,14,8,A,3,撲球,,,2.0,7.0,-0.3584,0.467,,9.0,-0.0338,-0.8194,對手落地致勝,落地致勝,A,,7.0,0.1041,-0.2235,8.0,-0.3224,0.4874,0,1,Viktor Axelsen,7.0,7.0,,,,,
game7_set2_56971,train,23,1,00:31:40,56971,14,9,A,1,發短球,,1.0,2.0,,0.2836,-0.3972,,7.0,0.6487,0.0771,,,,,8.0,0.2836,-0.3972,8.0,-0.0583,0.6369,0,1,Viktor Axelsen,8.0,2.0,0.0,0.0,0.235993165982648,0.3434657344911904,0.1667785815445676
game7_set2_56992,train,23,2,00:31:41,56992,14,9,B,2,勾球,,,2.0,7.0,0.6487,0.0771,,1.0,-0.6469,0.4382,,,,,7.0,0.3017,-0.1308,8.0,-0.0603,0.657,0,0,Chou Tien Chen,1.0,2.0,0.2879463962597524,0.6171851174798886,0.5019439474185455,0.6172612310047731,0.4994889099899371
game7_set2_57017,train,23,3,00:31:42,57017,14,9,A,2,放小球,,,2.0,1.0,-0.6469,0.4382,,2.0,-0.6979,0.1357,,,,,7.0,0.0327,-0.2061,8.0,-0.3912,0.5003,0,1,Viktor Axelsen,1.0,1.0,0.5494224754849865,0.3638191560785581,0.0616440334159962,0.6186716222219582,0.4281734484463044
game7_set2_57044,train,23,4,00:31:43,57044,14,9,B,2,放小球,,1.0,2.0,2.0,-0.6979,0.1357,,1.0,-0.8958,0.3493,,,,,7.0,-0.3592,-0.0103,8.0,-0.2728,0.5414,0,0,Chou Tien Chen,2.0,2.0,0.1165307404992639,0.2574036050420377,0.0641077757623219,0.1223618199679415,0.0556496292445642
game7_set2_57069,train,23,5,00:31:44,57069,14,9,A,3,挑球,,,2.0,1.0,-0.8958,0.3493,,12.0,0.8352,-0.7729,出界,對手出界,B,,1.0,-0.2309,-0.0515,7.0,-0.6589,0.4314,0,1,Viktor Axelsen,1.0,2.0,,,,,
game7_set2_57525,train,24,1,00:31:59,57525,15,9,B,1,發短球,,1.0,2.0,,-0.0649,-0.2923,,7.0,0.2455,0.3688,,,,,8.0,-0.0649,-0.2923,8.0,0.4493,0.7448,0,0,Chou Tien Chen,8.0,7.0,0.0,0.0,0.355469082151488,0.487769899010164,0.2728111223868985
game7_set2_57543,train,24,2,00:32:00,57543,15,9,A,2,放小球,,,1.0,7.0,0.2455,0.3688,,1.0,0.7883,0.0714,,,,,7.0,0.0354,-0.3271,8.0,0.3531,0.4766,0,1,Viktor Axelsen,7.0,2.0,0.4054120940591809,0.3377476773966788,0.1909109750337012,0.4382467134895608,0.3497209897398322
game7_set2_57569,train,24,3,00:32:00,57569,15,9,B,2,挑球,,,2.0,1.0,0.7883,0.0714,,5.0,-0.5632,0.882,,,,,5.0,0.486,-0.1834,8.0,0.1678,0.6493,0,0,Chou Tien Chen,1.0,2.0,0.2436227267876428,0.3329507084499561,0.5313305795637348,0.4214977571956166,0.4147929371390644
game7_set2_57597,train,24,4,00:32:01,57597,15,9,A,2,殺球,,,1.0,5.0,-0.5632,0.882,1.0,8.0,-0.3766,-0.2894,,,,,8.0,0.2154,-0.3132,8.0,-0.4146,0.8293,0,1,Viktor Axelsen,3.0,7.0,0.5783146686700263,0.4004217866122183,0.9105578023102144,0.994162434367066,0.9319652474858366
game7_set2_57609,train,24,5,00:32:02,57609,15,9,B,3,擋小球,,1.0,2.0,8.0,-0.3766,-0.2894,2.0,16.0,-1.1972,0.3674,未過網,對手未過網,A,,8.0,0.1657,-0.4407,5.0,-0.8263,0.8534,0,0,Chou Tien Chen,8.0,2.0,,,,,
game7_set2_58144,train,25,1,00:32:20,58144,15,10,B,1,放小球,,1.0,2.0,,-0.062,-0.2195,,1.0,-0.6901,0.4044,,,,,8.0,-0.062,-0.2195,8.0,-0.0479,0.7041,0,0,Chou Tien Chen,,2.0,0.0,0.0,0.252561052278273,0.3634765874429843,0.1814822568679639
